,cas,smiles,LogLD
5020,54941-75-2,ClC1=CC=C(C=C1)C(=O)C1=CC=CC=C1C1=NC=CN1,2.77815125038364
5021,54941-76-3,Cl.ClC1=C(Cl)C=C(C=C1)C(=O)C1=CC=CC=C1C1=NC=CN1,2.60205999132796
5022,54941-81-0,ClC1=CC=C(CN2C=CN=C2C2=CC=CC=C2)C=C1,2.60205999132796
5023,54941-82-1,ClC1=CC=C(C=C1)C(=O)N1C=CN=C1C1=CC=CC=C1,2.60205999132796
5024,550-28-7,CN1C(=O)C=C(N)N(CC(C)=C)C1=O,3.19312459835446
5025,5504-68-7,CC1=CC2=C(C=C1)N=C1N2C(=O)C2=CC=CC3=C2C1=CC=C3,3.97726621242729
5026,55049-48-4,O.[Na+].[Na+].[Na+].[K+].[K+].[K+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,3.85733249643126
5027,55203-12-8,OC(=O)COC(C(O)=O)C(O)=O,3.55630250076728
5028,55232-76-3,Cl.ClC1=C(Cl)C=C(N\\C(=N\\C2CCCCC2)C2=CC=CC=C2)C=C1,3.30102999566398
5029,55232-77-4,Cl.FC1=CC=C(N\\C(=N\\C2CCCCC2)C2=CC=CC=C2)C=C1,3.30102999566398
5030,55232-79-6,Cl.BrC1=CC=C(N\\C(=N\\C2CCCCC2)C2=CC=CC=C2)C=C1,3.30102999566398
5031,55232-80-9,Cl.COC1=C(N\\C(=N\\C2CCCCC2)C2=CC=CC=C2)C=C(Cl)C=C1,2.79588001734407
5032,55232-81-0,Cl.COC1=C(N\\C(=N\\C2CCCCC2)C2=CC=CC=C2C)C=C(Cl)C=C1,3.0
5033,55232-82-1,Cl.COC1=C(N\\C(=N\\C2CCCCC2)C2=CC=CC(C)=C2)C=C(Cl)C=C1,3.0
5034,553-27-5,ClCCN(CCCl)C1=CC=CC=C1,2.37839790094813
5035,55458-76-9,OC1=CC=C(CCNC(=O)C2=CN=CC=C2)C=C1,3.92941892571429
5036,5547-29-5,[Na+].OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CC1=CC=CS1)C2=O)C([O-])=O,4.0
5037,5560-69-0,CCOS(=O)(=O)C1=C2C=CC(=CC2=CC(=C1)C(C)(C)C)C(C)(C)C,3.69897000433601
5038,5560-72-5,CN(C)CCCN1C2=C(CCCCCC2)C2=CC=CC=C12,2.88930170250631
5039,55661-38-6,Cl.CC1=NC=C(CNC(=O)N(CCCl)N=O)C(N)=N1,2.05307844348341
5040,55769-64-7,[Cl-].[Cl-].CC[C@@H](COC(=O)C1=CC(OC)=C(OC)C(OC)=C1)[NH+](C)CC[NH+](C)[C@@H](CC)COC(=O)C1=CC(OC)=C(OC)C(OC)=C1,3.17609125905568
5041,5579-85-1,ClC1=C(Br)C=C2OC(=O)NC2=C1,2.69897000433601
5042,5581-45-3,O.Cl.Cl.CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC,2.8109042806687
5043,55912-09-9,C\\N=C(/N)N(C)C(N)=N.CN1C2=C(N(CC(O)=O)C=N2)C(=O)N(C)C1=O,4.02938377768521
5044,55994-28-0,ClC1=CC=CC(Cl)=C1C1C(=O)C2=CC=CC=C2C1=O,2.67209785793571
5045,5621-86-3,CNC1=C(C=C(Cl)C=C1)C(=O)C1=CC=CC=C1Cl,3.60205999132796
5046,5633-16-9,CCN(CC)CCOC1=CC=CC=C1N1C(C)=CC=C1C1=CC=CC=C1,2.84509804001425
5047,56344-92-4,Cl.CC1=NC2=CC=CC=C2C(=O)N1C1=CC=CC=C1C#N,3.0
5048,56368-47-9,O=C(SCC1=CC=CC=C1)N1CCOCC1,1.69897000433601
5049,56518-41-3,COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1Br,3.40036527334993
5050,56538-00-2,OC1=C(CNCCCl)C=C(C=C1)[N+]([O-])=O,1.39794000867203
5051,56538-01-3,COC1=C(CNCCCl)C=C(C=C1)[N+]([O-])=O,1.44715803134221
5052,56538-02-4,CCOC1=C(CNCCCl)C=C(C=C1)[N+]([O-])=O,1.39794000867203
5053,56578-34-8,CC(=O)CCC1=CC=C(C=C1)C1=CC=CC=C1,3.01283722470517
5054,56581-45-4,ClC1=CC=CC(=C1)[Si]12OCCN(CCO1)CCO2,1.20139712432045
5055,56632-42-9,CCOC(=O)OC1=CC=C(C=C1)C1(C(=O)NC2=C(C)C=CC=C12)C1=CC=C(OC(=O)OCC)C=C1,3.60205999132796
5056,567-47-5,OC1=C(C2=CC=CC=C2C=C1)S(O)(=O)=O,3.50105926221775
5057,56744-45-7,O.[Ca++].CCC([O-])=O.CCC([O-])=O,3.71264970162721
5058,5675-31-0,OCC(F)=C,2.11394335230683
5059,56856-83-8,CN(COC(C)=O)N=O,2.11394335230683
5060,56903-65-2,ClC1=CC=C(C=C1)C(=O)NC(CCC1=CC2=C(OCO2)C=C1)CCC1=CC2=C(OCO2)C=C1,3.2552725051033
5061,56903-81-2,OC(=O)CC(O)(CC(O)=O)C(O)=O.CN(C)CCCC(CCC1=CC2=C(OCO2)C=C1)CCC1=CC2=C(OCO2)C=C1,3.08919836680514
5062,56961-25-2,NC1=C(Cl)C=C(C=C1Cl)C(O)=O,3.66445392858115
5063,56973-16-1,FC1=C(F)C(N2C(=O)C=CC2=O)=C(F)C(N2C(=O)C=CC2=O)=C1F,3.32221929473391
5064,57081-56-8,ClC1=CC=C(CC2=CC=C(OCC(=O)OCC3=CN=CC=C3)C=C2)C=C1,3.43136376415898
5065,57165-49-8,OC(=O)CC(O)(CC(O)=O)C(O)=O.C(CC1=CC2=C(OCO2)C=C1)C(CCC1=CC2=C(OCO2)C=C1)N1CCCC1,2.75204844781943
5066,57165-58-9,OC1=C(O)C=C(CC(=O)C2=C(O)C(O)=C(O)C=C2)C=C1,3.30102999566398
5067,57197-43-0,CC1=C(C)N=C(NS(=O)(=O)C2=CC=C(N)C=C2)O1.COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC,4.14612803567823
5068,5724-56-1,CC1=C(C)C(=CC=C1)C#N,3.47712125471966
5069,57262-94-9,CN1CCC2=C(C1)C1=CC=CC=C1CC1=CC=CC=C21,2.74350976472843
5070,5736-70-9,CCCCc1ccc(C)cc1O,3.04139268515822
5071,57375-63-0,CCN(C(=O)OC1=CC=CC(NC(=O)OC(C)C)=C1)C1=CC=CC=C1,3.60205999132796
5072,5745-14-2,CCP(=S)(CC)OC1=CC(Cl)=C(Cl)C=C1Cl,2.0
5073,57614-25-2,Cl.CN(C)CCCN1N=C(C2=C1C=CC(C)=C2)C1=CC=CC=C1,3.17609125905568
5074,57645-49-5,COC1=CC(N)=C(Cl)C=C1C(=O)NC1CCNCC1,3.40654018043395
5075,57695-35-9,C1CCCNCC1.OC1=CC=CC=C1[N+]([O-])=O,3.88309335857568
5076,57781-14-3,CC(=O)OCC(=O)[C@]1(CC[C@H]2[C@@H]3C[C@@H](F)C4=CC(=O)C(Br)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)OC(C)=O,3.69897000433601
5077,57846-34-1,CCOC(=O)C(C(=O)CC1=C(C)N(C(=O)C2=CC=C(Cl)C=C2)C2=C1C=C(OC)C=C2)C(=O)OCC,2.71600334363479
5078,57846-35-2,COC(=O)C(C(=O)CC1=C(C)N(C(=O)C2=CC=C(Cl)C=C2)C2=C1C=C(OC)C=C2)C(=O)OC,2.31806333496276
5079,57897-49-1,Cl.COC1=CC2=C(C=C1)C(C1=CC=C(OCCN3CCCC3)C=C1)=C(C1=CC=CC=C1)C(C)(C)O2,2.17609125905568
5080,5790-90-9,CN1C(=O)OC2=C1C=C(Cl)C=C2,3.30102999566398
5081,5790-91-0,CCN1C(=O)OC2=C1C=C(Cl)C=C2,3.130333768495
5082,5794-23-0,Cl.CCOC(=O)C1(CCN(CCOCCO)CC1)C1=CC=CC=C1,2.36172783601759
5083,57982-78-2,CC(C)(C)N1CCC(CC1)(C1=CC=CC=C1)C1=CC=CC=C1,2.2174839442139
5084,58041-19-3,C1CSC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1,3.47712125471966
5085,5807-02-03 00:00:00,N#CCN1CCOCC1,3.1131575710731
5086,58100-26-8,NNC(=O)[C@@H](N)CS,3.02118929906993
5087,58182-63-1,OC(=O)C(=C)CC(=O)C1=CC=C(C=C1)C1=CC=CC=C1Cl,3.3802112417116
5088,5823-25-6,CCOC(=O)COP(=S)(OCC)OCC,3.0
5089,5825-79-6,CC1=CC(OCCO)=CC(C)=C1Cl,3.57978359661681
5090,5826-91-5,CCCC1=CC(OP(=S)(OCC)OCC)=NC(C)=N1,2.41664050733828
5091,5827-04-03 00:00:00,S.CCCOP(=S)(OCCC)SC(=S)N(CC)CC,2.5051499783199
5092,5837-67-2,O=C(CCC1=CC=CC=C1)OC1=C(OC(=O)CCC2=CC=CC=C2)C(=O)OC1=O,4.0
5093,5837-68-3,ClCCC(=O)OC1=C(OC(=O)CCCl)C(=O)OC1=O,3.84509804001425
5094,58712-69-9,ClC1=CC(=CC2=C1OC1=C(C=CC=N1)C2=O)C1=NNN=N1,4.20411998265592
5095,5882-48-4,Cl.CN(C)C1=CC=C(O)C=C1,2.83821922190762
5096,589-32-2,CCN(CC)CCSSCCN(CC)CC,2.53147891704225
5097,58902-64-0,CCCCC1(CCC2=CC=CC=N2)C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,3.65321251377534
5098,58955-81-0,ClC1=CC=C(C=C1)C1=NCOCS1,2.69897000433601
5099,58955-82-1,CC1=CC=C(C=C1)C1=NCOCS1,3.0
5100,58955-84-3,C1OCN=C(S1)C1=CC=CC=C1,2.81291335664285
5101,58995-44-1,COP(=S)(OC)SCN1C(=O)CCC1=O,0.845098040014256
5102,59-32-5,CN(C)CCN(CC1=CC=C(Cl)C=C1)C1=CC=CC=N1,2.96378782734555
5103,5902-76-1,C[Hg]OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,1.7481880270062
5104,59118-21-7,CC1(C)OC(C)(C)C2=C1N=NC(C1=CC=C(C=C1)[N+]([O-])=O)=[N+]2[O-],2.90308998699194
5105,5913-76-8,O.O.O.OP(O)(O)=O.OP(O)(O)=O.[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@H](C4)[C@]1([H])C=C[C@@H]2O.[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@H](C4)[C@]1([H])C=C[C@@H]2O,2.32014628611105
5106,5914-66-9,Cl.Cl.COC1=CC(=CC(OC)=C1OC)C(=O)OCCCCN1CCN(CC1)C1=CC=CC=C1,3.39794000867203
5107,59214-90-3,Cl.Cl.NC1=C(NC(=O)C2=CN=CC=C2)C=C(C=C1)C(F)(F)F,2.92941892571429
5108,59214-92-5,Cl.Cl.NC1=CC(NC(=O)C2=CN=CC=C2)=C(C=C1)C(F)(F)F,2.90308998699194
5109,5926-26-1,CO[Si](CCl)(OC)OC,2.69897000433601
5110,5928-69-8,Cl.C(CN1CCOCC1)OC(C1=CC=CC=C1)C1=CC=CC=C1,2.96189547366785
5111,5928-84-7,C(CNCC1=CC=CC=C1)NCC1=CC=CC=C1.CC1(C)S[C@@H]2[C@H](NC(=O)COC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O.CC1(C)S[C@@H]2[C@H](NC(=O)COC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,3.5051499783199
5112,593-82-8,Cl.CN(C)N,2.29225607135647
5113,59330-98-2,ClC1=CC=CC(C2CCCCC2)=C1Cl,3.67669360962486
5114,5936-70-9,CCOC1=C(OCC)C=C(C=C1)C(=O)NCC1=CC=C(OCCNC)C=C1,3.47712125471966
5115,5942-95-0,NC(=O)C1(CCN(CCCN2C3=CC=CC=C3CCC3=CC=CC=C23)CC1)N1CCCCC1,3.01072386539177
5116,5954-10-09 00:00:00,CCOP(=O)(OCC)SC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,2.96614173273903
5117,59631-26-4,CCCOP(=S)(OCCC)OC1=C(OC)C(=O)N(C)N=C1,1.41497334797081
5118,5965-49-1,Cl.CCC(=O)C1(CCN(C)CC1)C1=CC(O)=CC=C1,2.3324384599156
5119,5976-95-4,O[C@@H]([C@@H](O)C([O-])=O)C([O-])=O,3.67651071028255
5120,598-52-7,CNC(N)=S,1.69897000433601
5121,59866-22-7,[Mg++].[O-]C(=O)CC(=O)C([O-])=O.[O-]C(=O)CC(=O)C([O-])=O,4.0
5122,59866-24-9,[Mn++].[O-]C(=O)CC(=O)C([O-])=O,4.0
5123,59915-31-0,[Na+].Cl.CN(CS([O-])(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1.CC(C)NC1CCC(CC1)(C1=CC=CC=C1)C1=CC=CC=C1,3.68124123737558
5124,59943-31-6,CN1CCN(CC1)C1=NS(=O)(=O)C2=C(N1)C=CC(Cl)=C2,3.69897000433601
5125,60051-79-8,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)OC1=CC(Cl)=CC=C1,2.53147891704225
5126,60070-44-2,Cl.[H]C12CC(CCCNC)(C3=CC=CC=C13)C1=CC=CC=C21,3.12057393120585
5127,60086-22-8,CS(O)(=O)=O.CN1CCC(CC1)=C1C2=CC=CC=C2OC2=C1C=C(Cl)C=C2,2.50379068305718
5128,601-77-4,CC(C)N(N=O)C(C)C,2.92941892571429
5129,6012-78-8,CC(C)(C)C1=CC(Cl)=CC(SC2=C(O)C(=CC(Cl)=C2)C(C)(C)C)=C1O,3.78532983501076
5130,6012-83-5,CCOCC(O)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,3.69897000433601
5131,6012-87-9,CCOP(=S)(OCC)OC1=C(Cl)C=C(C=C1)[N+]([O-])=O,1.0
5132,60244-55-5,COC1=C(OP(=S)(OC)OC)C=NN(C)C1=O,0.397940008672037
5133,60244-66-8,COC1=C(OP(=O)(OC(C)C)OC(C)C)C=NN(C)C1=O,0.278753600952828
5134,60244-67-9,COC1=C(OP(=S)(OC(C)C)OC(C)C)C=NN(C)C1=O,1.02118929906993
5135,60244-69-1,COC1=C(OP(=O)(OCC(C)C)OCC(C)C)C=NNC1=O,1.55630250076728
5136,60244-70-4,COC1=C(OP(=S)(OCC(C)C)OCC(C)C)C=NN(C)C1=O,2.130333768495
5137,60264-83-7,CC(C)C1=C(C)CC=CC1,3.63042787502502
5138,60270-84-0,CCC1=CC(C(O)=O)=C(C=C1)C(=O)C1=CC=CC=C1,3.64836001098093
5139,6029-54-5,CC(C)(C)C1=CC(CN2CCN(CC3=CC(=C(O)C(=C3)C(C)(C)C)C(C)(C)C)CC2)=CC(=C1O)C(C)(C)C,4.0
5140,60348-77-8,OC1=CC=C(C=C1)C1(NC(=O)NC1=O)C1=CC=C(O)C=C1,3.69897000433601
5141,60439-52-3,CNC1=C(Cl)C=C(C=C1Cl)C(=O)NC1CC1,2.41830129131974
5142,6046-93-1,O.[Cu++].CC([O-])=O.CC([O-])=O,2.85125834871907
5143,60559-94-6,CC(C)(C)\\N=C(/NC#N)NC1=CN=CC=C1,2.44404479591807
5144,60559-98-0,CCC(C)(C)\\N=C(/NC#N)NC1=CN=CC=C1,1.14612803567823
5145,60634-59-5,CCOC1=CC=C(C(=O)COC(=O)CCC(O)=O)C2=CC=CC=C12,3.54406804435027
5146,60662-16-0,CN(C)CCN(C)N1C=C(C2=CC=CC=C12)C1=CC=CC=C1,3.06445798922691
5147,60676-83-7,NC1=C(Cl)C=C(C=C1Cl)C(=O)NC1CC1,2.23044892137827
5148,60704-01-0,CCNC1=NC(NC(C)C)=NC(Cl)=N1.CCC(CC)NC1=C(C=C(C)C(C)=C1[N+]([O-])=O)[N+]([O-])=O,3.84948083724398
5149,60736-70-1,OC(=O)CC1=CC(Cl)=C(OCC2=CC=CC=C2)C=C1,3.45024910831936
5150,60764-83-2,CCO[Si](CS)(OCC)OCC,3.40654018043395
5151,6082-56-0,CCCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,2.72345567203518
5152,6085-94-5,C(N1C=NC=N1)C1=CC=CC=C1,2.85733249643126
5153,1961-01-08 00:00:00,COC1=CC2=C(SC3=CC=CC=C3N2CCCN(C)C)C=C1,2.86332286012045
5154,611-94-9,COC1=CC=C(C=C1)C(=O)C1=CC=CC=C1,3.69897000433601
5155,6115-97-5,NC(=O)C1=CC2=C(O1)C=CC(CN1CCCCC1)=C2,2.39794000867203
5156,61167-10-0,C[N+](C)(C)CCO.O=C1NNC(=O)C=C1,4.03181227133037
5157,61177-45-5,[K+].[H][C@@]12CC(=O)N1[C@@H](C([O-])=O)\\C(O2)=C\\CO,3.89960165914612
5158,6119-96-6,CCOP(=S)(OCC)SCN1C(=O)C2=CC=CC=C2C1=O,1.63346845557958
5159,61361-59-9,CCOC1=C(CNCCBr)C=C(C=C1)[N+]([O-])=O,1.39794000867203
5160,61361-61-3,COC1=C(CNCCO)C=C(C=C1)[N+]([O-])=O,1.47712125471966
5161,61361-62-4,CCOC1=C(CNCCO)C=C(C=C1)[N+]([O-])=O,1.39794000867203
5162,6147-00-8,[Mn++].CCCC([O-])=O.CCCC([O-])=O,3.63306427269149
5163,6147-53-1,O.O.O.O.[Co++].CC([O-])=O.CC([O-])=O,2.85003325768976
5164,61482-17-5,[NH4+].[NH4+].[Cu++].[Cu++].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,3.40312052117581
5165,6156-78-1,O.O.O.O.[Mn++].CC([O-])=O.CC([O-])=O,3.57170883180868
5166,617-38-9,CCSC(=S)N(C)C,2.74036268949424
5167,617-75-4,CC[As](CC)CC,3.36172783601759
5168,617-79-8,CCC(CC)CN,2.59106460702649
5169,61738-04-3,CCN(COC)N=O,2.73239375982296
5170,61822-36-4,CCCC(N)(CCC)CCC,2.130333768495
5171,61887-08-9,CCN(CC)CCCNC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,2.17609125905568
5172,61925-70-0,Cl.CC(C)(C)C1CCC(CC1)NCCC(C1=CC=CC=C1)C1=CC=CC=C1,3.40654018043395
5173,61947-30-6,CC(C)C[Sn](=O)CC(C)C,1.72591163229504
5174,61988-37-2,NC1=CC(N)=C(OC(F)(F)C(F)F)C=C1,3.0293837776852
5175,622-04-8,OC(COC1=CC=CC=C1)COC1=CC=CC=C1,3.16136800223497
5176,6223-35-4,[Na+].CC(C)C1=CC2=C(C)C=C(C2=C(C)C=C1)S([O-])(=O)=O,3.80482067872116
5177,62295-52-7,CC1=CC(C=CN1CCN1CCCCC1)=C1C(=O)C2=CC=CC=C2C1=O,2.59106460702649
5178,62303-19-9,O=C(NN=C1SCCS1)C1=CC=CC=C1,1.86213137931303
5179,6231-03-04 00:00:00,CCOP(=S)(OCC)C1=CC=CC=C1,2.65321251377534
5180,6247-39-8,O=C1C2=C3C(=NN4C3=C(C=C2)C2=C3C4=CC=C4C5=CC=CC=C5C(=O)C(C=C2)=C34)C2=CC=CC=C12,4.14301480025409
5181,625-84-3,CC1=CC=C(C)N1,1.77085201164214
5182,6263-38-3,CNC(=O)N(O)C1=CC=CC=C1,3.53147891704225
5183,62637-93-8,O.O.C[N+](C)(C)[O-],3.93951925261861
5184,627-51-0,C=CSC=C,2.23044892137827
5185,62751-72-8,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)OCOC(=O)C1=CC=CC=C1,1.86332286012045
5186,62751-73-9,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)OCOC(=O)C1=CC=CC(C)=C1,2.02530586526477
5187,62781-23-1,O=C1NC2=CC=CC=C2N1CCCN1CCC(CC1)N1C(=O)NC2=CC=CC=C12,3.90308998699194
5188,62783-48-6,CN(CC1=CC=CC=C1C)N=O,1.95424250943932
5189,62783-50-0,CN(CC1=CC=C(C)C=C1)N=O,2.60205999132796
5190,6280-15-5,CC(CC=O)CC=O,2.89209460269048
5191,62809-33-0,[Na+].[O-]C(=O)CC1=CC=CC=C1NC1=C(Cl)C=C(Cl)C2=CC=CC=C12,1.74973631556906
5192,6284-81-7,CCCCOC(OCCCC)C(OCCCC)OCCCC,3.94939000664491
5193,6294-79-7,C=CCN1C(=O)NC(=O)N(CC=C)C1=O,2.96848294855393
5194,62973-76-6,CN1C(\\C=C\\C2=NC(N)=NC=C2)=NC=C1[N+]([O-])=O,3.88081359228079
5195,63007-70-5,NCCCC[C@H](N)C(O)=O.OC(=O)CC1=CC(Cl)=C(OCC2CC2)C=C1,2.95182303531591
5196,631-93-6,CN(C1=CC=C(Cl)C=C1)S(=O)(=O)C1=CC=C(Cl)C=C1,3.39794000867203
5197,63233-46-5,CCCC(=O)NC1=CC(=C(CC2=CC=CC=N2)C=C1)[N+]([O-])=O,2.92941892571429
5198,63233-53-4,CCCCCC(=O)Nc1ccc(Cc2ccccn2)c(c1)[N+](=O)[O-],2.0
5199,63233-54-5,CCCCCCCC(=O)Nc1ccc(Cc2ccccn2)c(c1)[N+](=O)[O-],2.0
5200,63233-55-6,CCCCCCCCCC(=O)Nc1ccc(Cc2ccccn2)c(c1)[N+](=O)[O-],2.0
5201,63233-56-7,CCCCCCCCCCCCCC(=O)Nc1ccc(Cc2ccccn2)c(c1)[N+](=O)[O-],2.0
5202,633-99-8,OC1=C(Cl)C2=CC=CC=C2C=C1,3.36361197989214
5203,6336-01-02 00:00:00,CCCCNC(=S)NC1=CC=CC=C1,2.17609125905568
5204,63580-68-7,CCOP(=S)(OCC)SCSC(=S)N(C)C,2.17609125905568
5205,63605-45-8,CCC1=C(C\\C(NO)=N\\CCN2CCOCC2)C2=CC=CC=C2O1,3.27875360095282
5206,63638-93-7,Cl.OC1(CCNCC1)C1=CC=C(Cl)C=C1,2.66745295288995
5207,63716-30-3,CNC(=O)OC1=CC(C)=C(NC(O)=O)C(C)=C1,1.85125834871907
5208,638-56-2,ClCCOCCOCCOCCCl,2.2552725051033
5209,63815-58-7,CCN(CCO)C(=S)NP(=S)(OC)OC,1.23044892137827
5210,63834-87-7,CCCCCCCSC,1.9216864754836
5211,6386-63-6,OCC1=C(OCC(O)=O)C=CC(Cl)=C1,3.69897000433601
5212,63867-08-3,CCC(Br)(CC)C(=O)OCC(Br)(Br)Br,3.39794000867203
5213,63867-10-7,CCC(Cl)(CC)C(=O)OCC(Cl)(Cl)Cl,3.30102999566398
5214,63867-17-4,CCC(CC)C(=O)OCC(Br)(Br)Br,3.60205999132796
5215,63868-75-7,Cl.NNC1=NN=C(NN)C2=CC=CC=C12,2.54406804435027
5216,63869-07-8,C[Hg]N(C1=CC=C(C)C=C1)S(=O)(=O)C1=C(C)C=CC(=C1)C(C)C,2.06069784035361
5217,63869-26-1,CCOC(=S)SCSSCP(=O)(OCC)OCC,1.14612803567823
5218,63869-28-3,COP(=O)(OC)SC(P(=O)(OC)OC)=P(OC)(OC)OC,1.57978359661681
5219,63873-21-2,CCOP(=O)(OCC)SC(C)C,2.25285303097989
5220,63884-40-2,[Na+].CC(C)NNCS([O-])(=O)=O,2.51851393987788
5221,63886-92-0,CCN(CC)C(=O)C1=CC=CC=C1OCCO,2.8750612633917
5222,63887-17-2,OCCNC(=O)C1=CC=CC=C1OCC=C,3.06069784035361
5223,63887-50-3,C=CCOC1=CC=CC=C1C(=O)NC1CCCCC1,3.07918124604762
5224,63887-51-4,CCN(CC)C(=O)C1=CC=CC=C1OCC=C,2.51188336097887
5225,63887-52-5,CN(C)C(=O)C1=CC=CC=C1OCC=C,2.86923171973097
5226,6389-81-7,CCSP(=O)(OC)OC,1.13987908640123
5227,63904-83-6,[Zn++].[S-]C(=S)NCC=C.[S-]C(=S)NCC=C,2.57403126772771
5228,63905-05-5,Cl.CN(CCO)CCCl,1.90308998699194
5229,63906-70-7,CN1CN(CCO)CSC1=S,3.0
5230,63906-81-0,CNC(=O)C1=C(OCCO)C=CC(=C1)C1=CC=CC=C1,3.43136376415898
5231,63917-01-1,CCCCOCCOCCSC#N.CCCCCCCCCCCC(=O)OCSC#N.CCCCCCCCCCCC(=O)OCSC#N.CCCCCCCCCCCC(=O)OCSC#N,2.60205999132796
5232,63927-95-7,C(N1C=CN=C1C1=NNN=N1)C1=CC=CC=C1,3.60205999132796
5233,63979-26-0,Cl.CCN(CC)C(=O)C1=C(C)N(N=N1)C1=CC=C(N)C=C1,2.69372694892364
5234,63979-27-1,CCN(CC)C(=O)C1=C(C)N(N=N1)C1=CC=CC=C1,2.69897000433601
5235,63979-28-2,[Na+].CC1=C(N=NN1C1=CC=CC=C1)C([O-])=O,3.17609125905568
5236,63979-29-3,CN(C)C(=O)C1=C(C)N(N=N1)C1=CC=CC=C1,2.69897000433601
5237,63979-41-9,NC(=O)NC1=CC=CC2=C1NC1=C2CCCC1,3.44247976906444
5238,63979-77-1,CCC1=NN(C2=C1C=CNC2=O)C1=CC=C(F)C=C1,2.57403126772771
5239,63980-34-7,CC1=CC=C(NCCCC2=CC=CC=C2)C=C1,3.20411998265592
5240,63980-59-6,CN(C)CCO.O[C@H]([C@@H](O)C(O)=O)C(O)=O.O[C@H]([C@@H](O)C(O)=O)C(O)=O,3.41329976408125
5241,63980-62-1,CC(C)CC(CC(C)C)OCCOCCO,3.93851972517649
5242,63980-89-2,CCOP(O)(=O)SC1=CC=C(C)C=C1,1.69897000433601
5243,63982-52-5,CNC(=O)OC1=CC(C(C)C)=C(OC(=O)NC)C=C1C,1.77815125038364
5244,63989-86-6,CCCCCCCc1ccc(C)cc1O,3.52113808370403
5245,63990-90-9,OCCN(CCO)CCO.CCCCCCCCCCC1=CC=CC=C1S(O)(=O)=O,3.14612803567823
5246,63991-43-5,CNS(=O)(=O)C1=CC(Cl)=C(Cl)C=C1Cl,3.70757017609793
5247,63992-41-6,[Na+].[O-]C1=C(C(Cl)=CC=C1)C1=CC=CC=C1,3.54406804435027
5248,63992-49-4,CCCCCCCCCc1ccc(C)cc1O,3.60205999132796
5249,64-60-8,Cl.FC1=CC=C(C=C1)C(=O)CCCN1CCC2(CCCCC2)CC1,2.30102999566398
5250,64-96-0,Cl.CCN(CC)CCOC1=CC=C(C=C1)C1=C(CC2=C1C=CC(OC)=C2)C1=CC=CC=C1,2.73798732633343
5251,64036-74-4,[O-][N+](=O)C1=CC=C(C=C1)C(=O)NC1=NC2=C(S1)C=C(C=C2)[N+]([O-])=O,3.17609125905568
5252,64037-08-7,NC1=NC2=CC(Cl)=C(Br)C=C2O1,2.14612803567823
5253,64037-11-2,NC1=NC2=C(O1)C(Cl)=CC=C2,2.61278385671973
5254,64037-13-4,NC1=NC2=C(O1)C=CC(I)=C2,3.0
5255,64037-14-5,COC1=CC2=C(OC(N)=N2)C=C1,3.0
5256,64037-16-7,NC1=NC2=C(O1)C=CC(=C2)[N+]([O-])=O,3.0
5257,64037-18-9,ClCC(=O)NC1=NC2=C(O1)C=CC(Cl)=C2,3.0
5258,64037-20-3,CN(C)C1=NC2=C(O1)C=CC(Cl)=C2,2.90308998699194
5259,64037-21-4,CN(C)CCCNC1=NC2=C(O1)C=CC(Cl)=C2,3.0
5260,64037-24-7,CNC1=NC2=C(O1)C=CC(Cl)=C2,3.0
5261,64037-25-8,CSC1=NC2=C(O1)C=CC(Cl)=C2,3.30102999566398
5262,64037-26-9,NC1=NC2=C(O1)C=CC(N)=C2,3.0
5263,64037-29-2,NC1=NC2=C(O1)C(=CC(Cl)=C2)S(O)(=O)=O,3.0
5264,64037-31-6,ClC1=CC(Cl)=C(Cl)C2=C1OC(=O)N2,2.69897000433601
